0,1; -2.64360276049, 2.56675917393, 1.00087024369, -2.63360276049, 2.57675917393, 1.01087024369, -2.65360276049, 2.55675917393, 0.990870243691; 0, 33,1,1; 0.7525000308670551; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03242233423221231341; 0.239535301075; 2212; 0.975; -2.64360276049/2.56675917393/-5; 0/0/0; 0;

1,2; 2.41007647362, -2.49492044586, -0.848091870855, 2.42007647362, -2.48492044586, -0.838091870855, 2.40007647362, -2.50492044586, -0.858091870855; 0, 14,1,1; 0.22323826567614619; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02121142432132341313; 0.617503292724; 2212; 0.975; 2.41007647362/-2.49492044586/-5; 0/0/0; 0;

0,2; 2.41146176765, -2.49155158554, -0.760132405839, 2.42146176765, -2.48155158554, -0.750132405839, 2.40146176765, -2.50155158554, -0.770132405839; 0, 14,1,1; 0.27114662269860124; 1; 0,5,1; 1 1 1/1 2 1/1 11 1/2 1 1/2 2 1/3 1 1/3 2 1/4 1 1/4 2 1/; 00433111423114244113; 1.89547943676; 2212; 0.975; 2.41146176765/-2.49155158554/-5; 0/0/0; 0;

1,3; -2.82329930435, -2.69441518828, -0.277739704959, -2.81329930435, -2.68441518828, -0.267739704959, -2.83329930435, -2.70441518828, -0.287739704959; 0, 1,1,1; 0.7579283744277754; 1; 0,9,1; 1 1 1/1 2 1/1 3 1/1 4 1/2 1 1/2 2 1/2 3 1/2 4 1/3 1 1/3 2 1/3 3 1/3 4 1/4 1 1/4 2 1/4 3 1/4 4 1/4 14 1/; 00002124132223231432; 0.794576950085; 2212; 0.975; -2.82329930435/-2.69441518828/-5; 0/0/0; 0;

0,3; -2.84125719712, -2.71403712443, 0.619677355336, -2.83125719712, -2.70403712443, 0.629677355336, -2.85125719712, -2.72403712443, 0.609677355336; 0, 15,1,1; 0.2890329110972817; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01114231412421424421; 1.87271397328; 2212; 0.975; -2.84125719712/-2.71403712443/-5; 0/0/0; 0;

1,4; -0.95988980566, -3.26550336081, -1.27111861241, -0.94988980566, -3.25550336081, -1.26111861241, -0.96988980566, -3.27550336081, -1.28111861241; 0, 3,1,1; 0.15043596292935524; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04242144412331122214; 0.586188523359; 2212; 0.975; -0.95988980566/-3.26550336081/-5; 0/0/0; 0;

0,4; -0.966299254864, -3.26208886114, -0.0202308788937, -0.956299254864, -3.25208886114, -0.0102308788937, -0.976299254864, -3.27208886114, -0.0302308788937; 0, 3,1,1; 0.8587074318428691; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04241333422233122341; 1.71192826162; 2212; 0.975; -0.966299254864/-3.26208886114/-5; 0/0/0; 0;

0,4; -0.962128343861, -3.26478618769, -0.728569405538, -0.952128343861, -3.25478618769, -0.718569405538, -0.972128343861, -3.27478618769, -0.738569405538; 0, 3,1,1; 0.45474501693749286; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03233313223211444312; 0.412760875634; 2212; 0.975; -0.962128343861/-3.26478618769/-5; 0/0/0; 0;

0,4; -0.963641890749, -3.26404407613, 0.226158425551, -0.953641890749, -3.25404407613, 0.236158425551, -0.973641890749, -3.27404407613, 0.216158425551; 0, 16,1,1; 0.05937309143641567; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03343424214322341141; 0.458757680645; 2212; 0.975; -0.963641890749/-3.26404407613/-5; 0/0/0; 0;

0,4; -0.963131581218, -3.27674636061, 1.4606452094, -0.953131581218, -3.26674636061, 1.4706452094, -0.973131581218, -3.28674636061, 1.4506452094; 0, 16,1,1; 0.7319944418648422; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03342341224242131244; 1.18379416228; 2212; 0.975; -0.963131581218/-3.27674636061/-5; 0/0/0; 0;

0,4; -0.972927766063, -3.27660731977, 1.06237517905, -0.962927766063, -3.26660731977, 1.07237517905, -0.982927766063, -3.28660731977, 1.05237517905; 0, 16,1,1; 0.4924613567307713; 0; 0,3,1; 1 1 1/2 1 1/3 1 1/4 1 1/4 6 1/; 02324143142243224214; 0.231366042699; 2212; 0.975; -0.972927766063/-3.27660731977/-5; 0/0/0; 0;

1,5; -0.846832826952, 0.83371348576, 1.75316180466, -0.836832826952, 0.84371348576, 1.76316180466, -0.856832826952, 0.82371348576, 1.74316180466; 0, 7,1,1; 0.95764393443608; 0; 0,5,1; 1 8 1/1 9 1/2 8 1/2 9 1/3 8 1/3 9 1/4 1 1/4 8 1/4 9 1/; 43114230014221143222; 1.35393470129; 2212; 0.975; -0.846832826952/0.83371348576/-5; 0/0/0; 0;

0,5; -0.847039032359, 0.832228531425, 0.669365629868, -0.837039032359, 0.842228531425, 0.679365629868, -0.857039032359, 0.822228531425, 0.659365629868; 0, 7,1,1; 0.39051675978636874; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03421132223122432443; 0.585880963933; 2212; 0.975; -0.847039032359/0.832228531425/-5; 0/0/0; 0;

0,5; -0.83868230606, 0.82820913962, -3.57843034187, -0.82868230606, 0.83820913962, -3.56843034187, -0.84868230606, 0.81820913962, -3.58843034187; 0, 6,1,1; 0.13979952218721814; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03131121441143114312; 1.45955365139; 2212; 0.975; -0.83868230606/0.82820913962/-5; 0/0/0; 0;

0,5; -0.831407949217, 0.831027836195, 2.34097749963, -0.821407949217, 0.841027836195, 2.35097749963, -0.841407949217, 0.821027836195, 2.33097749963; 0, 8,1,1; 0.1442725526608447; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03411144342113214431; 0.195180008507; 2212; 0.975; -0.831407949217/0.831027836195/-5; 0/0/0; 0;

0,5; -0.84778027687, 0.834095315894, -0.54388284563, -0.83778027687, 0.844095315894, -0.53388284563, -0.85778027687, 0.824095315894, -0.55388284563; 0, 29,1,1; 0.7024974995135955; 0; 0,9,1; 1 1 1/1 2 1/1 3 1/1 4 1/1 5 1/2 2 1/2 3 1/2 4 1/2 5 1/3 2 1/3 3 1/3 4 1/3 5 1/4 2 1/4 3 1/4 4 1/4 5 1/; 10000411442431144443; 1.89978472426; 2212; 0.975; -0.84778027687/0.834095315894/-5; 0/0/0; 0;

0,5; -0.847644549438, 0.834631903344, -1.1064789006, -0.837644549438, 0.844631903344, -1.0964789006, -0.857644549438, 0.824631903344, -1.1164789006; 0, 29,1,1; 0.3595514540023036; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03311222122341433134; 0.62489625015; 2212; 0.975; -0.847644549438/0.834631903344/-5; 0/0/0; 0;

0,5; -0.848211832127, 0.832451331711, -1.09425883319, -0.838211832127, 0.842451331711, -1.08425883319, -0.858211832127, 0.822451331711, -1.10425883319; 0, 29,1,1; 0.36689430060155215; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02114214422443143231; 0.758718208343; 2212; 0.975; -0.848211832127/0.832451331711/-5; 0/0/0; 0;

0,5; -0.842473347242, 0.829413358662, 3.10758903071, -0.832473347242, 0.839413358662, 3.11758903071, -0.852473347242, 0.819413358662, 3.09758903071; 0, 8,1,1; 0.5852966514211915; 1; 0,7,1; 1 9 1/1 10 1/1 11 1/2 9 1/2 10 1/2 11 1/3 9 1/3 10 1/3 11 1/4 1 1/4 9 1/4 10 1/4 11 1/; 24243334000434141132; 0.17331996817; 2212; 0.975; -0.842473347242/0.829413358662/-5; 0/0/0; 0;

1,6; 3.90473744757, -0.123863236347, 1.72605931264, 3.91473744757, -0.113863236347, 1.73605931264, 3.89473744757, -0.133863236347, 1.71605931264; 0, 41,1,1; 0.8214488856771385; 1; 0,7,1; 1 1 1/1 2 1/1 3 1/1 12 1/2 1 1/2 2 1/2 3 1/3 1 1/3 2 1/3 3 1/4 1 1/4 2 1/4 3 1/; 00012442244423242332; 0.191694849579; 2212; 0.975; 3.90473744757/-0.123863236347/-5; 0/0/0; 0;

1,7; -2.12708071324, -2.65250453001, -0.680188707969, -2.11708071324, -2.64250453001, -0.670188707969, -2.13708071324, -2.66250453001, -0.690188707969; 0, 1,1,1; 0.5191814280195342; 1; 0,5,1; 1 1 1/1 11 1/1 12 1/2 11 1/2 12 1/3 11 1/3 12 1/4 11 1/4 12 1/; 41424311430023443322; 1.94386109832; 2212; 0.975; -2.12708071324/-2.65250453001/-5; 0/0/0; 0;

0,7; -2.12391662073, -2.6527069494, 2.31714684844, -2.11391662073, -2.6427069494, 2.32714684844, -2.13391662073, -2.6627069494, 2.30714684844; 0, 15,1,1; 0.9994133833628922; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03411113433322332121; 1.37506474874; 2212; 0.975; -2.12391662073/-2.6527069494/-5; 0/0/0; 0;

1,8; 3.43654921127, -1.0419507138, -1.90640164784, 3.44654921127, -1.0319507138, -1.89640164784, 3.42654921127, -1.0519507138, -1.91640164784; 0, 27,1,1; 0.9036685965269923; 0; 0,7,1; 1 1 1/1 2 1/1 3 1/1 8 1/2 1 1/2 2 1/2 3 1/3 1 1/3 2 1/3 3 1/4 1 1/4 2 1/4 3 1/; 00032431134212121112; 1.78401774494; 2212; 0.975; 3.43654921127/-1.0419507138/-5; 0/0/0; 0;

0,8; 3.43942023194, -1.03745296788, -2.37380767803, 3.44942023194, -1.02745296788, -2.36380767803, 3.42942023194, -1.04745296788, -2.38380767803; 0, 27,1,1; 0.6684310429854329; 0; 0,3,1; 1 11 1/2 11 1/3 11 1/4 1 1/4 11 1/; 41211212120142113322; 0.0930324379171; 2212; 0.975; 3.43942023194/-1.03745296788/-5; 0/0/0; 0;

0,8; 3.43841528591, -1.03969624768, -1.39916792921, 3.44841528591, -1.02969624768, -1.38916792921, 3.42841528591, -1.04969624768, -1.40916792921; 0, 27,1,1; 0.998990477531394; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01234233421221141413; 0.249943804396; 2212; 0.975; 3.43841528591/-1.03969624768/-5; 0/0/0; 0;

0,8; 3.44249865361, -1.03456575411, 1.07462520565, 3.45249865361, -1.02456575411, 1.08462520565, 3.43249865361, -1.04456575411, 1.06462520565; 0, 41,1,1; 0.4408878473522012; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02214231232432111144; 0.767188399569; 2212; 0.975; 3.44249865361/-1.03456575411/-5; 0/0/0; 0;

1,9; -0.0716857330098, 2.48762430249, -2.25671265981, -0.0616857330098, 2.49762430249, -2.24671265981, -0.0816857330098, 2.47762430249, -2.26671265981; 0, 11,1,1; 0.8874312883607971; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03141241133133342143; 1.60608751157; 2212; 0.975; -0.0716857330098/2.48762430249/-5; 0/0/0; 0;

0,9; -0.0673709379228, 2.49131396614, 2.9872796043, -0.0573709379228, 2.50131396614, 2.9972796043, -0.0773709379228, 2.48131396614, 2.9772796043; 0, 5,1,1; 0.5049197282563402; 1; 0,7,1; 1 3 1/1 4 1/1 5 1/2 3 1/2 4 1/2 5 1/3 3 1/3 4 1/3 5 1/4 1 1/4 3 1/4 4 1/4 5 1/; 13000412111411221241; 1.28945700877; 2212; 0.975; -0.0673709379228/2.49131396614/-5; 0/0/0; 0;

0,9; -0.0697796490816, 2.48369206402, -0.928429400456, -0.0597796490816, 2.49369206402, -0.918429400456, -0.0797796490816, 2.47369206402, -0.938429400456; 0, 17,1,1; 0.5138133490222667; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03412334342134124211; 1.42456319905; 2212; 0.975; -0.0697796490816/2.48369206402/-5; 0/0/0; 0;

0,9; -0.0735013972184, 2.49843347188, 1.18101893524, -0.0635013972184, 2.50843347188, 1.19101893524, -0.0835013972184, 2.48843347188, 1.17101893524; 0, 31,1,1; 0.7179275830542631; 1; 0,5,1; 1 1 1/1 2 1/1 12 1/2 1 1/2 2 1/3 1 1/3 2 1/4 1 1/4 2 1/; 00412312224342224443; 0.157618897966; 2212; 0.975; -0.0735013972184/2.49843347188/-5; 0/0/0; 0;

1,10; 1.5397516709, 1.67771711129, 0.472340795744, 1.5497516709, 1.68771711129, 0.482340795744, 1.5297516709, 1.66771711129, 0.462340795744; 0, 23,1,1; 0.2311450224824158; 0; 0,5,1; 1 6 1/1 7 1/2 6 1/2 7 1/3 6 1/3 7 1/4 1 1/4 6 1/4 7 1/; 43332004223323414242; 0.230863590113; 2212; 0.975; 1.5397516709/1.67771711129/-5; 0/0/0; 0;

2,0; 3.80610048456, -0.447736434218, 0.357253452784, 3.81610048456, -0.437736434218, 0.367253452784, 3.79610048456, -0.457736434218, 0.347253452784; 0, 41,1,1; 0.07105566476568065; 0; 0,7,1; 1 1 1/1 2 1/1 3 1/2 1 1/2 2 1/2 3 1/3 1 1/3 2 1/3 3 1/4 1 1/4 2 1/4 3 1/4 7 1/; 00022134331222243142; 1.20080603509; 2212; 0.975; 3.80610048456/-0.447736434218/-5; 0/0/0; 0;

0,0; 3.78948335359, -0.447400710379, -0.0961050747702, 3.79948335359, -0.437400710379, -0.0861050747702, 3.77948335359, -0.457400710379, -0.10610507477; 0, 43,1,1; 0.72855823255927; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01124321123143343214; 1.96048651593; 2212; 0.975; 3.78948335359/-0.447400710379/-5; 0/0/0; 0;

1,1; -0.744789283185, 2.16464400856, 1.59197360551, -0.734789283185, 2.17464400856, 1.60197360551, -0.754789283185, 2.15464400856, 1.58197360551; 0, 38,1,1; 0.9579145974341682; 1; 0,9,1; 1 1 1/1 2 1/1 3 1/1 4 1/1 8 1/2 1 1/2 2 1/2 3 1/2 4 1/3 1 1/3 2 1/3 3 1/3 4 1/4 1 1/4 2 1/4 3 1/4 4 1/; 00004213321321112134; 1.73065143344; 2212; 0.975; -0.744789283185/2.16464400856/-5; 0/0/0; 0;

0,1; -0.754142581193, 2.1702936331, -0.888994266537, -0.744142581193, 2.1802936331, -0.878994266537, -0.764142581193, 2.1602936331, -0.898994266537; 0, 17,1,1; 0.5383123969034359; 1; 0,7,1; 1 2 1/1 3 1/1 4 1/2 2 1/2 3 1/2 4 1/3 2 1/3 3 1/3 4 1/4 1 1/4 2 1/4 3 1/4 4 1/; 10003424121131114211; 0.529528417045; 2212; 0.975; -0.754142581193/2.1702936331/-5; 0/0/0; 0;

0,1; -0.755461990418, 2.173756042, -0.241580072367, -0.745461990418, 2.183756042, -0.231580072367, -0.765461990418, 2.163756042, -0.251580072367; 0, 38,1,1; 0.03722723509449721; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02244243412141144233; 0.328657444582; 2212; 0.975; -0.755461990418/2.173756042/-5; 0/0/0; 0;

0,1; -0.7517741828, 2.15744062368, -2.07185971019, -0.7417741828, 2.16744062368, -2.06185971019, -0.7617741828, 2.14744062368, -2.08185971019; 0, 37,1,1; 0.975028419474658; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01314332333441132113; 0.872968005567; 2212; 0.975; -0.7517741828/2.15744062368/-5; 0/0/0; 0;

1,2; -1.37920465863, -1.92353608572, 0.42358542438, -1.36920465863, -1.91353608572, 0.43358542438, -1.38920465863, -1.93353608572, 0.41358542438; 0, 15,1,1; 0.18408255340814222; 1; 0,7,1; 1 1 1/1 2 1/1 3 1/2 1 1/2 2 1/2 3 1/3 1 1/3 2 1/3 3 1/4 1 1/4 2 1/4 3 1/4 13 1/; 00022211414244133224; 0.0513158100676; 2212; 0.975; -1.37920465863/-1.92353608572/-5; 0/0/0; 0;

0,2; -1.35999299101, -1.89190399764, 0.0173419073306, -1.34999299101, -1.88190399764, 0.0273419073306, -1.36999299101, -1.90190399764, 0.00734190733058; 0, 1,1,1; 0.897969537923523; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04124122342143212222; 1.97465803524; 2212; 0.975; -1.35999299101/-1.89190399764/-5; 0/0/0; 0;

0,2; -1.34644810943, -1.89431131021, 2.3430597041, -1.33644810943, -1.88431131021, 2.3530597041, -1.35644810943, -1.90431131021, 2.3330597041; 0, 26,1,1; 0.14659878725087905; 0; 0,5,1; 1 1 1/1 2 1/1 6 1/2 1 1/2 2 1/3 1 1/3 2 1/4 1 1/4 2 1/; 00411324411231113131; 0.565530006893; 2212; 0.975; -1.34644810943/-1.89431131021/-5; 0/0/0; 0;

0,2; -1.35068457004, -1.89470769186, -0.404718958867, -1.34068457004, -1.88470769186, -0.394718958867, -1.36068457004, -1.90470769186, -0.414718958867; 0, 1,1,1; 0.686443905535132; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02231141434441212311; 0.425772123042; 2212; 0.975; -1.35068457004/-1.89470769186/-5; 0/0/0; 0;

0,2; -1.34132215104, -1.89737676683, 3.11784286844, -1.33132215104, -1.88737676683, 3.12784286844, -1.35132215104, -1.90737676683, 3.10784286844; 0, 26,1,1; 0.5934472683957309; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03241322311433214324; 0.378247978712; 2212; 0.975; -1.34132215104/-1.89737676683/-5; 0/0/0; 0;

1,3; -1.51729500918, 3.72426181647, -1.21504745152, -1.50729500918, 3.73426181647, -1.20504745152, -1.52729500918, 3.71426181647, -1.22504745152; 0, 17,1,1; 0.3381589757298963; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02111144431244433134; 0.529236071849; 2212; 0.975; -1.51729500918/3.72426181647/-5; 0/0/0; 0;

0,3; -1.53689517027, 3.72568720337, -1.27292005569, -1.52689517027, 3.73568720337, -1.26292005569, -1.54689517027, 3.71568720337, -1.28292005569; 0, 17,1,1; 0.30429691973658146; 0; 0,3,1; 1 1 1/1 6 1/2 6 1/3 6 1/4 6 1/; 21114021123233221334; 0.384778286547; 2212; 0.975; -1.53689517027/3.72568720337/-5; 0/0/0; 0;

0,3; -1.51000240373, 3.73059308259, -1.45989770826, -1.50000240373, 3.74059308259, -1.44989770826, -1.52000240373, 3.72059308259, -1.46989770826; 0, 17,1,1; 0.20205068069586302; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04443244423432422144; 0.211059691935; 2212; 0.975; -1.51000240373/3.73059308259/-5; 0/0/0; 0;

0,3; -1.51940889478, 3.72273274525, 1.06662510693, -1.50940889478, 3.73273274525, 1.07662510693, -1.52940889478, 3.71273274525, 1.05662510693; 0, 33,1,1; 0.7875375542153671; 1; 0,3,1; 1 1 1/1 2 1/2 1 1/3 1 1/4 1 1/; 01221132241223413443; 0.637772535702; 2212; 0.975; -1.51940889478/3.72273274525/-5; 0/0/0; 0;

0,3; -1.51568870073, 3.72225545333, 1.42593867581, -1.50568870073, 3.73225545333, 1.43593867581, -1.52568870073, 3.71225545333, 1.41593867581; 0, 33,1,1; 0.9406384831667345; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04222342113441141333; 0.987560396247; 2212; 0.975; -1.51568870073/3.72225545333/-5; 0/0/0; 0;

1,4; 3.95419755931, -1.35727283985, -1.07083885615, 3.96419755931, -1.34727283985, -1.06083885615, 3.94419755931, -1.36727283985, -1.08083885615; 0, 43,1,1; 0.16005122845072645; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04342141421214213242; 0.0866325504757; 2212; 0.975; 3.95419755931/-1.35727283985/-5; 0/0/0; 0;

0,4; 3.96364756948, -1.35504716643, -0.898778471226, 3.97364756948, -1.34504716643, -0.888778471226, 3.95364756948, -1.36504716643, -0.908778471226; 0, 43,1,1; 0.24784776382722262; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04231144111113414143; 0.0210906888644; 2212; 0.975; 3.96364756948/-1.35504716643/-5; 0/0/0; 0;

0,4; 3.96236410804, -1.34633538916, 0.444281542728, 3.97236410804, -1.33633538916, 0.454281542728, 3.95236410804, -1.35633538916, 0.434281542728; 0, 41,1,1; 0.10314067443033448; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02433232242131211441; 1.05080784462; 2212; 0.975; 3.96236410804/-1.34633538916/-5; 0/0/0; 0;

0,4; 3.95980539203, -1.35322492628, 0.796209003395, 3.96980539203, -1.34322492628, 0.806209003395, 3.94980539203, -1.36322492628, 0.786209003395; 0, 41,1,1; 0.2750145987088398; 1; 0,5,1; 1 1 1/1 7 1/1 8 1/2 7 1/2 8 1/3 7 1/3 8 1/4 7 1/4 8 1/; 21232400323413244341; 1.18458782939; 2212; 0.975; 3.95980539203/-1.35322492628/-5; 0/0/0; 0;

1,5; -1.89851994247, -2.13502866585, 0.76401625235, -1.88851994247, -2.12502866585, 0.77401625235, -1.90851994247, -2.14502866585, 0.75401625235; 0, 15,1,1; 0.3739832561596422; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04242412212311244213; 1.83020597318; 2212; 0.975; -1.89851994247/-2.13502866585/-5; 0/0/0; 0;

0,5; -1.90594790422, -2.13008594938, 2.25288538777, -1.89594790422, -2.12008594938, 2.26288538777, -1.91594790422, -2.14008594938, 2.24288538777; 0, 26,1,1; 0.10779444863682941; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03441423311343144314; 0.723284303872; 2212; 0.975; -1.90594790422/-2.13008594938/-5; 0/0/0; 0;

0,5; -1.89716835028, -2.132730401, -0.812615068862, -1.88716835028, -2.122730401, -0.802615068862, -1.90716835028, -2.142730401, -0.822615068862; 0, 1,1,1; 0.43695840709536266; 0; 0,9,1; 1 1 1/1 9 1/1 10 1/1 11 1/1 12 1/2 9 1/2 10 1/2 11 1/2 12 1/3 9 1/3 10 1/3 11 1/3 12 1/4 9 1/4 10 1/4 11 1/4 12 1/; 14431332000033244114; 0.567371686019; 2212; 0.975; -1.89716835028/-2.132730401/-5; 0/0/0; 0;

0,5; -1.89151880784, -2.13049610204, 1.18432008516, -1.88151880784, -2.12049610204, 1.19432008516, -1.90151880784, -2.14049610204, 1.17432008516; 0, 15,1,1; 0.6327827584194634; 1; 0,5,1; 1 1 1/1 5 1/1 6 1/2 5 1/2 6 1/3 5 1/3 6 1/4 5 1/4 6 1/; 14410033231234244142; 1.74656741498; 2212; 0.975; -1.89151880784/-2.13049610204/-5; 0/0/0; 0;

1,6; -0.0566182307086, -3.26771078806, -1.67707092188, -0.0466182307086, -3.25771078806, -1.66707092188, -0.0666182307086, -3.27771078806, -1.68707092188; 0, 3,1,1; 0.016638179310109802; 1; 0,3,1; 1 1 1/1 4 1/2 4 1/3 4 1/4 4 1/; 33304133343242123212; 1.15405320404; 2212; 0.975; -0.0566182307086/-3.26771078806/-5; 0/0/0; 0;

0,6; -0.0540342504215, -3.26605165843, -1.15987471902, -0.0440342504215, -3.25605165843, -1.14987471902, -0.0640342504215, -3.27605165843, -1.16987471902; 0, 3,1,1; 0.20467072050040458; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 03113434133322112334; 0.138362357398; 2212; 0.975; -0.0540342504215/-3.26605165843/-5; 0/0/0; 0;

1,7; 3.27274009181, 1.48826001928, 2.0917287753, 3.28274009181, 1.49826001928, 2.1017287753, 3.26274009181, 1.47826001928, 2.0817287753; 0, 41,1,1; 0.9617057615777356; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04231343214232341133; 0.629123978597; 2212; 0.975; 3.27274009181/1.48826001928/-5; 0/0/0; 0;

0,7; 3.26679941479, 1.49183987645, 1.71074122348, 3.27679941479, 1.50183987645, 1.72074122348, 3.25679941479, 1.48183987645, 1.70074122348; 0, 41,1,1; 0.8138927364037314; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02423412221441344212; 0.75744506272; 2212; 0.975; 3.26679941479/1.49183987645/-5; 0/0/0; 0;

1,8; -3.73993957414, -1.93284365267, -0.388684923415, -3.72993957414, -1.92284365267, -0.378684923415, -3.74993957414, -1.94284365267, -0.398684923415; 0, 1,1,1; 0.6957399195642535; 1; 0,5,1; 1 1 1/1 2 1/2 1 1/2 2 1/3 1 1/3 2 1/4 1 1/4 2 1/4 3 1/; 00343334133414132434; 0.451121063819; 2212; 0.975; -3.73993957414/-1.93284365267/-5; 0/0/0; 0;

1,9; 2.93595497285, 2.18980262426, 0.113977160557, 2.94595497285, 2.19980262426, 0.123977160557, 2.92595497285, 2.17980262426, 0.103977160557; 0, 23,1,1; 0.07126903170626725; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 02231342324244414441; 0.70585057176; 2212; 0.975; 2.93595497285/2.18980262426/-5; 0/0/0; 0;

0,9; 2.93078279523, 2.21996937908, -2.19846285578, 2.94078279523, 2.22996937908, -2.18846285578, 2.92078279523, 2.20996937908, -2.20846285578; 0, 39,1,1; 0.8764188390592764; 1; 0,7,1; 1 1 1/1 2 1/1 3 1/1 11 1/2 1 1/2 2 1/2 3 1/3 1 1/3 2 1/3 3 1/4 1 1/4 2 1/4 3 1/; 00042221422213442421; 0.918642531759; 2212; 0.975; 2.93078279523/2.21996937908/-5; 0/0/0; 0;

1,10; 1.14897121626, 1.50471733441, 1.63676884384, 1.15897121626, 1.51471733441, 1.64676884384, 1.13897121626, 1.49471733441, 1.62676884384; 0, 21,1,1; 0.0002145362988405162; 1; 0,3,1; 1 1 1/2 1 1/3 1 1/4 1 1/4 4 1/; 03411242313333324413; 0.887361009032; 2212; 0.975; 1.14897121626/1.50471733441/-5; 0/0/0; 0;

0,10; 1.16064257318, 1.50674463972, -2.54027476765, 1.17064257318, 1.51674463972, -2.53027476765, 1.15064257318, 1.49674463972, -2.55027476765; 0, 39,1,1; 0.7025234041559975; 1; 0,5,1; 1 1 1/1 2 1/1 6 1/2 1 1/2 2 1/3 1 1/3 2 1/4 1 1/4 2 1/; 00133332414121223421; 0.938334099604; 2212; 0.975; 1.16064257318/1.50674463972/-5; 0/0/0; 0;

1,11; -1.64817882232, 2.62004531482, 1.7570278968, -1.63817882232, 2.63004531482, 1.7670278968, -1.65817882232, 2.61004531482, 1.7470278968; 0, 33,1,1; 0.9985084673140282; 1; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 01241334213421331244; 0.720472782418; 2212; 0.975; -1.64817882232/2.62004531482/-5; 0/0/0; 0;

0,11; -1.64816278872, 2.6207507105, -0.23399572196, -1.63816278872, 2.6307507105, -0.22399572196, -1.65816278872, 2.6107507105, -0.24399572196; 0, 33,1,1; 0.07140747482198395; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04232121211434334321; 0.191316715147; 2212; 0.975; -1.64816278872/2.6207507105/-5; 0/0/0; 0;

2,0; -3.98686465533, -0.509805909693, -0.871075867544, -3.97686465533, -0.499805909693, -0.861075867544, -3.99686465533, -0.519805909693, -0.881075867544; 0, 34,1,1; 0.5649493433200002; 1; 0,5,1; 1 1 1/1 6 1/1 7 1/2 6 1/2 7 1/3 6 1/3 7 1/4 6 1/4 7 1/; 34211004423132212223; 1.88391909018; 2212; 0.975; -3.98686465533/-0.509805909693/-5; 0/0/0; 0;

0,0; -3.97981601288, -0.515697217158, 0.0137692961764, -3.96981601288, -0.505697217158, 0.0237692961764, -3.98981601288, -0.525697217158, 0.00376929617641; 0, 42,1,1; 0.1263832003648876; 0; 0,2,1; 1 1 1/2 1 1/3 1 1/4 1 1/; 04432413343232421244; 1.96839833204; 2212; 0.975; -3.97981601288/-0.515697217158/-5; 0/0/0; 0;

